732	13152	0	1.0
376	13152	0	1.0
718	12917	0	1.0
376	11990	0	1.0
732	13005	0	1.0
432	12354	0	1.0
10	13240	0	1.0
487	13559	0	1.0
128	11735	0	1.0
338	13005	0	1.0
376	13005	0	1.0
216	12116	0	1.0
356	12484	0	1.0
152	12457	0	1.0
376	11706	0	1.0
625	13082	0	1.0
87	12094	0	1.0
269	11585	0	1.0
221	13152	0	1.0
62	11712	0	1.0
221	13332	0	1.0
354	12848	0	1.0
442	11967	0	1.0
732	12086	0	1.0
563	12931	0	1.0
318	12848	0	1.0
718	12910	0	1.0
563	12848	0	1.0
718	11535	0	1.0
314	13404	0	1.0
748	12361	0	1.0
732	11990	0	1.0
338	11663	0	1.0
356	11621	0	1.0
390	13448	0	1.0
695	12086	0	1.0
144	13286	0	1.0
338	12848	0	1.0
379	12931	0	1.0
732	11922	0	1.0
95	12533	0	1.0
315	13009	0	1.0
376	13216	0	1.0
70	11990	0	1.0
482	11664	0	1.0
226	12013	0	1.0
595	11570	0	1.0
442	13216	0	1.0
292	12437	0	1.0
718	12076	0	1.0
483	11967	0	1.0
376	11967	0	1.0
487	12727	0	1.0
732	11967	0	1.0
144	13113	0	1.0
95	12145	0	1.0
487	13412	0	1.0
556	11475	0	1.0
267	13292	0	1.0
595	12931	0	1.0
313	13400	0	1.0
218	12560	0	1.0
429	11581	0	1.0
487	12931	0	1.0
267	12457	0	1.0
267	11967	0	1.0
723	11967	0	1.0
732	11900	0	1.0
429	13152	0	1.0
616	12028	0	1.0
267	12101	0	1.0
423	12972	0	1.0
595	12012	0	1.0
364	12212	0	1.0
267	13381	0	1.0
305	11669	0	1.0
718	12457	0	1.0
718	12977	0	1.0
663	11680	0	1.0
519	12052	0	1.0
471	12706	0	1.0
595	11838	0	1.0
368	13534	0	1.0
199	12925	0	1.0
625	12874	0	1.0
197	12206	0	1.0
714	11726	0	1.0
528	12457	0	1.0
732	13381	0	1.0
226	12219	0	1.0
464	13489	0	1.0
368	12150	0	1.0
595	11463	0	1.0
595	12121	0	1.0
718	11998	0	1.0
505	13066	0	1.0
730	12165	0	1.0
519	12233	0	1.0
595	12061	0	1.0
157	13286	0	1.0
528	11598	0	1.0
396	13381	0	1.0
718	12047	0	1.0
144	12484	0	1.0
354	11598	0	1.0
487	12696	0	1.0
718	11972	0	1.0
376	13381	0	1.0
313	12232	0	1.0
350	13346	0	1.0
70	11663	0	1.0
732	12931	0	1.0
656	13385	0	1.0
313	11812	0	1.0
128	13021	0	1.0
313	13404	0	1.0
550	12427	0	1.0
376	12931	0	1.0
595	12478	0	1.0
0	12373	0	1.0
732	12138	0	1.0
718	11470	0	1.0
631	12427	0	1.0
267	12053	0	1.0
718	12950	0	1.0
429	11715	0	1.0
562	12462	0	1.0
718	12555	0	1.0
75	12228	0	1.0
221	11967	0	1.0
313	12868	0	1.0
267	12138	0	1.0
595	12116	0	1.0
718	13195	0	1.0
487	11653	0	1.0
226	13332	0	1.0
487	11967	0	1.0
595	11741	0	1.0
152	11726	0	1.0
595	13550	0	1.0
604	13421	0	1.0
356	12116	0	1.0
267	11741	0	1.0
143	12220	0	1.0
457	12706	0	1.0
718	11807	0	1.0
226	12138	0	1.0
368	11563	0	1.0
318	12611	0	1.0
595	12470	0	1.0
597	11967	0	1.0
208	12138	0	1.0
157	13113	0	1.0
595	11981	0	1.0
314	13216	0	1.0
509	11855	0	1.0
595	12462	0	1.0
429	12410	0	1.0
454	11967	0	1.0
349	11508	0	1.0
550	11915	0	1.0
562	12116	0	1.0
296	12931	0	1.0
313	12786	0	1.0
718	13168	0	1.0
737	13534	0	1.0
267	12696	0	1.0
226	11967	0	1.0
196	12051	0	1.0
296	12848	0	1.0
718	12189	0	1.0
718	12226	0	1.0
157	12917	0	1.0
323	12828	0	1.0
553	12163	0	1.0
625	11533	0	1.0
718	11550	0	1.0
356	12931	0	1.0
718	11760	0	1.0
732	12611	0	1.0
595	11663	0	1.0
570	12566	0	1.0
574	12219	0	1.0
41	13187	0	1.0
595	12284	0	1.0
267	13559	0	1.0
354	12706	0	1.0
267	12121	0	1.0
519	13041	0	1.0
528	12588	0	1.0
267	11688	0	1.0
595	12542	0	1.0
0	11915	0	1.0
410	12122	0	1.0
70	12931	0	1.0
376	11922	0	1.0
267	12225	0	1.0
718	11425	0	1.0
487	12053	0	1.0
208	11915	0	1.0
718	13011	0	1.0
368	11967	0	1.0
313	12533	0	1.0
195	12443	0	1.0
551	13362	0	1.0
625	13053	0	1.0
595	12973	0	1.0
519	11787	0	1.0
1756	476	1	1.0
1773	14	1	1.0
1443	545	1	1.0
2497	237	1	1.0
1540	227	1	1.0
1827	476	1	1.0
2098	666	1	1.0
2418	172	1	1.0
2418	30	1	1.0
2178	193	1	1.0
2276	602	1	1.0
2648	623	1	1.0
1618	409	1	1.0
1881	476	1	1.0
1420	468	1	1.0
2424	326	1	1.0
1696	78	1	1.0
1653	579	1	1.0
2213	476	1	1.0
2059	289	1	1.0
1772	476	1	1.0
1817	576	1	1.0
2427	148	1	1.0
2088	633	1	1.0
1764	476	1	1.0
2645	476	1	1.0
2379	223	1	1.0
1869	530	1	1.0
2059	7	1	1.0
1797	78	1	1.0
1890	244	1	1.0
2098	598	1	1.0
2706	476	1	1.0
1868	680	1	1.0
1958	180	1	1.0
2717	65	1	1.0
2481	170	1	1.0
1555	642	1	1.0
1390	750	1	1.0
2135	78	1	1.0
2401	149	1	1.0
2385	78	1	1.0
2418	578	1	1.0
2418	171	1	1.0
2511	525	1	1.0
2051	253	1	1.0
2403	476	1	1.0
2498	521	1	1.0
2497	115	1	1.0
2367	461	1	1.0
1537	633	1	1.0
2679	638	1	1.0
2534	576	1	1.0
2248	545	1	1.0
2379	7	1	1.0
2386	245	1	1.0
1719	306	1	1.0
1905	78	1	1.0
1409	521	1	1.0
2276	387	1	1.0
2190	707	1	1.0
1796	750	1	1.0
1718	50	1	1.0
2097	476	1	1.0
2473	564	1	1.0
1640	669	1	1.0
2178	136	1	1.0
1424	750	1	1.0
2484	689	1	1.0
2202	476	1	1.0
1818	7	1	1.0
2379	435	1	1.0
2022	100	1	1.0
2169	424	1	1.0
2442	530	1	1.0
2521	185	1	1.0
1853	321	1	1.0
2710	521	1	1.0
1462	572	1	1.0
2140	545	1	1.0
2410	320	1	1.0
2205	424	1	1.0
1871	576	1	1.0
2294	306	1	1.0
2327	530	1	1.0
1459	78	1	1.0
2035	705	1	1.0
2401	213	1	1.0
2059	209	1	1.0
1393	496	1	1.0
1987	185	1	1.0
2566	241	1	1.0
1420	66	1	1.0
1693	78	1	1.0
2072	185	1	1.0
1790	545	1	1.0
1609	476	1	1.0
1914	315	1	1.0
2025	185	1	1.0
1552	148	1	1.0
2292	283	1	1.0
2373	263	1	1.0
2449	435	1	1.0
2379	591	1	1.0
2550	392	1	1.0
1482	476	1	1.0
1956	476	1	1.0
2717	600	1	1.0
1698	572	1	1.0
2128	236	1	1.0
2310	455	1	1.0
2241	652	1	1.0
1620	78	1	1.0
2544	306	1	1.0
2056	545	1	1.0
1847	501	1	1.0
1587	78	1	1.0
2306	326	1	1.0
2132	421	1	1.0
2136	33	1	1.0
2588	257	1	1.0
1376	186	1	1.0
1632	633	1	1.0
1432	476	1	1.0
1958	329	1	1.0
2386	173	1	1.0
2141	185	1	1.0
1393	283	1	1.0
2486	38	1	1.0
2221	476	1	1.0
2005	576	1	1.0
2313	185	1	1.0
1405	521	1	1.0
2029	476	1	1.0
2451	461	1	1.0
2489	729	1	1.0
2699	545	1	1.0
1927	476	1	1.0
1730	476	1	1.0
1703	707	1	1.0
1668	251	1	1.0
2371	334	1	1.0
1983	7	1	1.0
1533	476	1	1.0
1845	476	1	1.0
2449	627	1	1.0
1762	407	1	1.0
2318	351	1	1.0
1728	194	1	1.0
2430	78	1	1.0
2394	476	1	1.0
2703	445	1	1.0
2363	78	1	1.0
1744	93	1	1.0
1899	476	1	1.0
2418	9	1	1.0
1727	51	1	1.0
2635	422	1	1.0
2039	78	1	1.0
2060	371	1	1.0
2238	476	1	1.0
1674	435	1	1.0
2057	476	1	1.0
1440	530	1	1.0
2471	475	1	1.0
2275	521	1	1.0
2157	476	1	1.0
2284	638	1	1.0
1971	269	1	1.0
2500	357	1	1.0
2292	567	1	1.0
1473	576	1	1.0
1808	461	1	1.0
1583	131	1	1.0
1566	476	1	1.0
2486	30	1	1.0
2178	244	1	1.0
1378	693	1	1.0
2474	449	1	1.0
1847	531	1	1.0
2250	476	1	1.0
2227	242	1	1.0
1815	476	1	1.0
2486	130	1	1.0
1528	476	1	1.0
2379	586	1	1.0
2571	427	1	1.0
2687	78	1	1.0
2280	185	1	1.0
2472	63	1	1.0
2659	193	1	1.0
1381	530	1	1.0
2481	361	1	1.0
1374	530	1	1.0
2633	530	1	1.0
2178	329	1	1.0
2659	663	1	1.0
1955	78	1	1.0
1524	593	1	1.0
2136	165	1	1.0
2486	263	1	1.0
2015	242	1	1.0
1442	136	1	1.0
1594	491	1	1.0
2386	72	1	1.0
2227	449	1	1.0
2390	136	1	1.0
2259	78	1	1.0
1939	540	1	1.0
2511	642	1	1.0
1551	700	1	1.0
2296	100	1	1.0
2367	421	1	1.0
2059	194	1	1.0
2285	530	1	1.0
1994	185	1	1.0
1883	358	1	1.0
2477	100	1	1.0
1531	475	1	1.0
2451	92	1	1.0
2362	435	1	1.0
2100	579	1	1.0
1983	591	1	1.0
1506	223	1	1.0
2001	564	1	1.0
2443	251	1	1.0
2379	583	1	1.0
1647	678	1	1.0
2497	634	1	1.0
2228	334	1	1.0
2432	675	1	1.0
2059	613	1	1.0
2125	78	1	1.0
1919	237	1	1.0
2379	357	1	1.0
2084	476	1	1.0
2324	284	1	1.0
1836	334	1	1.0
2382	78	1	1.0
1782	545	1	1.0
1958	398	1	1.0
1828	476	1	1.0
2553	355	1	1.0
2096	545	1	1.0
1446	633	1	1.0
2287	185	1	1.0
1853	713	1	1.0
1747	326	1	1.0
2379	104	1	1.0
1914	583	1	1.0
2136	488	1	1.0
2418	206	1	1.0
1989	50	1	1.0
2401	237	1	1.0
1773	460	1	1.0
1818	591	1	1.0
2128	106	1	1.0
1851	257	1	1.0
1824	530	1	1.0
1551	393	1	1.0
1906	334	1	1.0
1586	530	1	1.0
1674	33	1	1.0
2539	476	1	1.0
2541	576	1	1.0
2511	426	1	1.0
2253	65	1	1.0
2632	315	1	1.0
2225	545	1	1.0
2507	545	1	1.0
2511	278	1	1.0
2571	284	1	1.0
2089	476	1	1.0
1532	424	1	1.0
2676	476	1	1.0
2136	395	1	1.0
2133	115	1	1.0
2136	227	1	1.0
1883	79	1	1.0
2418	178	1	1.0
2692	476	1	1.0
2006	545	1	1.0
2660	545	1	1.0
1983	10	1	1.0
2433	78	1	1.0
2136	544	1	1.0
1966	451	1	1.0
2586	451	1	1.0
1562	476	1	1.0
1623	476	1	1.0
1920	251	1	1.0
2613	131	1	1.0
2136	556	1	1.0
1958	117	1	1.0
2418	548	1	1.0
1493	558	1	1.0
1703	721	1	1.0
1742	612	1	1.0
1526	545	1	1.0
1460	391	1	1.0
1818	395	1	1.0
2491	476	1	1.0
2637	334	1	1.0
2335	500	1	1.0
1983	556	1	1.0
2364	117	1	1.0
1672	476	1	1.0
1882	545	1	1.0
1883	643	1	1.0
2322	138	1	1.0
1981	675	1	1.0
1630	185	1	1.0
2505	93	1	1.0
1378	180	1	1.0
1441	325	1	1.0
1969	476	1	1.0
2670	345	1	1.0
2160	476	1	1.0
2123	185	1	1.0
2346	476	1	1.0
2703	189	1	1.0
1729	623	1	1.0
2698	476	1	1.0
2511	191	1	1.0
1429	78	1	1.0
1698	2	1	1.0
1862	530	1	1.0
1893	576	1	1.0
2279	185	1	1.0
1388	545	1	1.0
2136	591	1	1.0
1412	185	1	1.0
1709	638	1	1.0
2486	340	1	1.0
1895	530	1	1.0
1653	246	1	1.0
2565	252	1	1.0
2364	526	1	1.0
1393	421	1	1.0
1453	530	1	1.0
2719	78	1	1.0
1964	476	1	1.0
2178	542	1	1.0
2041	185	1	1.0
1997	476	1	1.0
2136	426	1	1.0
1507	476	1	1.0
1543	476	1	1.0
2583	476	1	1.0
1877	545	1	1.0
1914	428	1	1.0
2386	295	1	1.0
1731	530	1	1.0
2106	545	1	1.0
2216	459	1	1.0
1579	253	1	1.0
1907	476	1	1.0
2114	476	1	1.0
2136	740	1	1.0
1761	650	1	1.0
2559	530	1	1.0
2702	545	1	1.0
2276	603	1	1.0
1619	530	1	1.0
1662	750	1	1.0
2110	476	1	1.0
2362	613	1	1.0
2136	526	1	1.0
2369	476	1	1.0
2068	263	1	1.0
1527	476	1	1.0
1846	387	1	1.0
2575	232	1	1.0
1947	251	1	1.0
2390	663	1	1.0
1442	30	1	1.0
1580	545	1	1.0
1892	7	1	1.0
2648	481	1	1.0
2418	86	1	1.0
2230	320	1	1.0
2379	244	1	1.0
2418	573	1	1.0
2449	591	1	1.0
2386	105	1	1.0
1818	556	1	1.0
2048	476	1	1.0
2615	485	1	1.0
2551	476	1	1.0
1689	185	1	1.0
1750	476	1	1.0
1444	582	1	1.0
2408	185	1	1.0
1640	459	1	1.0
2504	476	1	1.0
1952	371	1	1.0
2688	252	1	1.0
2418	187	1	1.0
1548	621	1	1.0
1674	14	1	1.0
2227	398	1	1.0
2334	545	1	1.0
2184	492	1	1.0
1702	476	1	1.0
2192	623	1	1.0
2481	284	1	1.0
2379	613	1	1.0
1854	476	1	1.0
1540	297	1	1.0
2605	443	1	1.0
2090	459	1	1.0
2017	476	1	1.0
2675	78	1	1.0
1870	476	1	1.0
2026	274	1	1.0
2528	545	1	1.0
1849	101	1	1.0
1913	78	1	1.0
2658	293	1	1.0
2689	467	1	1.0
2011	484	1	1.0
2098	567	1	1.0
2379	315	1	1.0
2393	476	1	1.0
1690	476	1	1.0
1643	148	1	1.0
1500	476	1	1.0
1928	355	1	1.0
2136	531	1	1.0
1791	530	1	1.0
1928	693	1	1.0
1919	560	1	1.0
1970	476	1	1.0
2500	109	1	1.0
2662	530	1	1.0
2143	636	1	1.0
2043	750	1	1.0
2364	477	1	1.0
2060	65	1	1.0
2232	476	1	1.0
2486	531	1	1.0
2173	606	1	1.0
2390	244	1	1.0
2418	733	1	1.0
2420	638	1	1.0
2353	433	1	1.0
1591	459	1	1.0
2472	150	1	1.0
2136	150	1	1.0
1812	545	1	1.0
2038	545	1	1.0
1855	476	1	1.0
2136	586	1	1.0
2390	193	1	1.0
2654	633	1	1.0
1442	678	1	1.0
2406	251	1	1.0
1909	100	1	1.0
2242	325	1	1.0
1420	678	1	1.0
1506	500	1	1.0
1519	222	1	1.0
2511	141	1	1.0
1708	32	1	1.0
1519	552	1	1.0
2386	362	1	1.0
1910	78	1	1.0
2486	556	1	1.0
2511	405	1	1.0
1653	223	1	1.0
2550	655	1	1.0
2083	750	1	1.0
2708	476	1	1.0
1683	633	1	1.0
2147	476	1	1.0
1612	476	1	1.0
1420	201	1	1.0
2511	254	1	1.0
2396	185	1	1.0
2578	530	1	1.0
2502	476	1	1.0
1512	539	1	1.0
2276	79	1	1.0
2486	613	1	1.0
1470	165	1	1.0
2292	140	1	1.0
2136	453	1	1.0
2418	228	1	1.0
1928	710	1	1.0
1934	476	1	1.0
2014	78	1	1.0
2253	371	1	1.0
2486	333	1	1.0
2418	126	1	1.0
1946	16	1	1.0
1570	476	1	1.0
1952	65	1	1.0
1540	544	1	1.0
2409	488	1	1.0
2073	435	1	1.0
2459	476	1	1.0
1998	109	1	1.0
1383	638	1	1.0
1742	746	1	1.0
2168	476	1	1.0
2178	315	1	1.0
2292	107	1	1.0
1558	476	1	1.0
2059	302	1	1.0
1420	643	1	1.0
2059	55	1	1.0
1487	320	1	1.0
1819	35	1	1.0
2503	476	1	1.0
2612	476	1	1.0
1540	263	1	1.0
1644	564	1	1.0
1818	613	1	1.0
2036	576	1	1.0
2154	285	1	1.0
1598	476	1	1.0
1524	229	1	1.0
2136	53	1	1.0
2162	476	1	1.0
2401	284	1	1.0
2059	223	1	1.0
2670	372	1	1.0
2136	223	1	1.0
2505	371	1	1.0
1773	638	1	1.0
2571	274	1	1.0
2046	476	1	1.0
1965	540	1	1.0
1415	633	1	1.0
1540	38	1	1.0
2379	269	1	1.0
2585	476	1	1.0
1438	576	1	1.0
2335	477	1	1.0
1864	476	1	1.0
2068	14	1	1.0
1502	175	1	1.0
1734	185	1	1.0
2418	611	1	1.0
1914	526	1	1.0
2517	78	1	1.0
1914	193	1	1.0
2184	715	1	1.0
2717	371	1	1.0
2273	424	1	1.0
1912	306	1	1.0
2215	185	1	1.0
2649	564	1	1.0
2045	326	1	1.0
1669	14	1	1.0
1705	676	1	1.0
1669	10	1	1.0
1449	476	1	1.0
2666	530	1	1.0
2054	598	1	1.0
2677	545	1	1.0
2158	539	1	1.0
2292	543	1	1.0
2418	653	1	1.0
1680	405	1	1.0
1519	45	1	1.0
2121	476	1	1.0
1665	476	1	1.0
2113	750	1	1.0
1909	151	1	1.0
2441	530	1	1.0
2133	618	1	1.0
2497	681	1	1.0
1958	531	1	1.0
2098	540	1	1.0
1493	154	1	1.0
2364	30	1	1.0
2054	543	1	1.0
1958	302	1	1.0
1678	476	1	1.0
2386	182	1	1.0
1629	78	1	1.0
2386	624	1	1.0
2360	633	1	1.0
2055	476	1	1.0
2446	98	1	1.0
1800	320	1	1.0
2059	227	1	1.0
1606	476	1	1.0
2276	295	1	1.0
2486	658	1	1.0
2422	78	1	1.0
1493	461	1	1.0
2289	476	1	1.0
1514	246	1	1.0
2648	100	1	1.0
1878	520	1	1.0
1754	610	1	1.0
2175	476	1	1.0
1546	326	1	1.0
2486	663	1	1.0
2477	335	1	1.0
2568	565	1	1.0
1742	739	1	1.0
2292	598	1	1.0
1971	627	1	1.0
2098	685	1	1.0
2290	530	1	1.0
1451	476	1	1.0
2575	51	1	1.0
2174	185	1	1.0
2564	750	1	1.0
1555	707	1	1.0
1914	329	1	1.0
1887	598	1	1.0
1958	51	1	1.0
2386	619	1	1.0
2054	276	1	1.0
2386	279	1	1.0
2496	185	1	1.0
2220	729	1	1.0
2277	545	1	1.0
2252	576	1	1.0
2426	613	1	1.0
2658	278	1	1.0
2657	150	1	1.0
2431	185	1	1.0
1572	104	1	1.0
2214	576	1	1.0
2207	185	1	1.0
1820	545	1	1.0
1993	539	1	1.0
1960	315	1	1.0
1974	461	1	1.0
1945	476	1	1.0
2073	613	1	1.0
1475	693	1	1.0
1847	340	1	1.0
1421	629	1	1.0
1898	476	1	1.0
1999	545	1	1.0
2379	136	1	1.0
2296	355	1	1.0
2590	476	1	1.0
1393	387	1	1.0
2657	328	1	1.0
2467	185	1	1.0
2386	602	1	1.0
2136	355	1	1.0
2319	750	1	1.0
2372	476	1	1.0
2596	476	1	1.0
2136	10	1	1.0
2391	750	1	1.0
2136	333	1	1.0
2076	185	1	1.0
1701	530	1	1.0
2418	43	1	1.0
1488	78	1	1.0
2037	476	1	1.0
2386	82	1	1.0
1826	78	1	1.0
2310	263	1	1.0
1825	633	1	1.0
2366	237	1	1.0
2462	320	1	1.0
2418	316	1	1.0
2511	688	1	1.0
2426	591	1	1.0
2620	65	1	1.0
2420	488	1	1.0
2201	476	1	1.0
1886	422	1	1.0
2268	545	1	1.0
1806	78	1	1.0
1669	591	1	1.0
1758	476	1	1.0
2339	185	1	1.0
2067	476	1	1.0
2210	476	1	1.0
2484	27	1	1.0
2152	545	1	1.0
2659	542	1	1.0
1667	476	1	1.0
1457	44	1	1.0
1382	115	1	1.0
1965	711	1	1.0
1466	320	1	1.0
1493	306	1	1.0
2500	586	1	1.0
2292	117	1	1.0
2321	530	1	1.0
2486	104	1	1.0
1583	715	1	1.0
1919	140	1	1.0
2136	39	1	1.0
2354	476	1	1.0
1713	65	1	1.0
1521	530	1	1.0
1467	185	1	1.0
2511	749	1	1.0
1720	185	1	1.0
2013	476	1	1.0
1738	476	1	1.0
2681	78	1	1.0
1470	194	1	1.0
2136	193	1	1.0
2703	690	1	1.0
1460	427	1	1.0
1675	78	1	1.0
2337	476	1	1.0
2527	476	1	1.0
1819	728	1	1.0
1752	320	1	1.0
1914	333	1	1.0
2223	476	1	1.0
1679	476	1	1.0
2310	459	1	1.0
1878	117	1	1.0
1540	147	1	1.0
2198	530	1	1.0
2059	627	1	1.0
2486	262	1	1.0
1493	283	1	1.0
2451	445	1	1.0
2283	117	1	1.0
1577	545	1	1.0
2648	496	1	1.0
2179	185	1	1.0
1393	79	1	1.0
1914	167	1	1.0
1745	167	1	1.0
1483	476	1	1.0
2310	541	1	1.0
2178	663	1	1.0
2185	530	1	1.0
2418	420	1	1.0
1698	470	1	1.0
1912	636	1	1.0
2098	74	1	1.0
1742	149	1	1.0
2260	545	1	1.0
1540	638	1	1.0
2448	78	1	1.0
1823	576	1	1.0
2261	78	1	1.0
2226	545	1	1.0
2703	3	1	1.0
2379	398	1	1.0
1971	14	1	1.0
2136	613	1	1.0
2653	729	1	1.0
2520	545	1	1.0
1967	530	1	1.0
2062	185	1	1.0
2390	146	1	1.0
1403	476	1	1.0
2034	530	1	1.0
2049	35	1	1.0
1979	424	1	1.0
1647	459	1	1.0
2144	530	1	1.0
2379	180	1	1.0
1711	476	1	1.0
2401	455	1	1.0
1919	681	1	1.0
2418	145	1	1.0
2326	579	1	1.0
2703	120	1	1.0
2338	476	1	1.0
2614	544	1	1.0
1444	24	1	1.0
2341	530	1	1.0
2418	306	1	1.0
1442	186	1	1.0
2358	78	1	1.0
2402	244	1	1.0
2243	78	1	1.0
2511	47	1	1.0
1499	476	1	1.0
2292	666	1	1.0
1524	36	1	1.0
2509	476	1	1.0
1617	675	1	1.0
1618	566	1	1.0
1850	715	1	1.0
1819	535	1	1.0
1396	475	1	1.0
2136	302	1	1.0
1413	251	1	1.0
2390	526	1	1.0
2128	637	1	1.0
1958	340	1	1.0
1545	476	1	1.0
2664	476	1	1.0
1760	251	1	1.0
2425	198	1	1.0
2486	223	1	1.0
2576	605	1	1.0
2632	542	1	1.0
2457	530	1	1.0
1651	476	1	1.0
1857	78	1	1.0
2322	177	1	1.0
2059	14	1	1.0
1951	545	1	1.0
2227	232	1	1.0
2628	545	1	1.0
1958	638	1	1.0
2276	678	1	1.0
1682	530	1	1.0
2511	293	1	1.0
1965	140	1	1.0
1655	545	1	1.0
1968	78	1	1.0
2159	476	1	1.0
2418	375	1	1.0
2420	398	1	1.0
1674	10	1	1.0
2292	275	1	1.0
1641	476	1	1.0
2648	285	1	1.0
2364	79	1	1.0
2146	545	1	1.0
1400	93	1	1.0
2136	558	1	1.0
2342	476	1	1.0
1552	99	1	1.0
2246	545	1	1.0
2398	675	1	1.0
1622	251	1	1.0
1420	263	1	1.0
1486	431	1	1.0
1946	577	1	1.0
2416	215	1	1.0
1990	530	1	1.0
1889	78	1	1.0
2136	40	1	1.0
2610	678	1	1.0
1950	476	1	1.0
2599	750	1	1.0
2270	545	1	1.0
2063	530	1	1.0
2639	545	1	1.0
2492	283	1	1.0
2511	255	1	1.0
2278	633	1	1.0
2657	679	1	1.0
1919	249	1	1.0
2379	109	1	1.0
2597	476	1	1.0
2136	252	1	1.0
2622	621	1	1.0
2423	476	1	1.0
2608	530	1	1.0
2136	398	1	1.0
1442	146	1	1.0
1765	476	1	1.0
1646	651	1	1.0
2368	476	1	1.0
2591	476	1	1.0
1919	666	1	1.0
1506	39	1	1.0
1723	459	1	1.0
2059	165	1	1.0
2401	391	1	1.0
1724	476	1	1.0
2190	426	1	1.0
1940	491	1	1.0
1657	521	1	1.0
2611	78	1	1.0
1919	605	1	1.0
2021	476	1	1.0
2711	251	1	1.0
2136	700	1	1.0
2136	109	1	1.0
1647	355	1	1.0
2480	530	1	1.0
2258	530	1	1.0
2418	547	1	1.0
2197	476	1	1.0
2027	185	1	1.0
1725	320	1	1.0
2028	478	1	1.0
1585	545	1	1.0
2419	545	1	1.0
2322	506	1	1.0
1974	115	1	1.0
1742	474	1	1.0
2550	705	1	1.0
2696	476	1	1.0
2513	530	1	1.0
2073	627	1	1.0
1699	476	1	1.0
2500	227	1	1.0
1876	530	1	1.0
1943	269	1	1.0
2486	591	1	1.0
1841	678	1	1.0
2117	476	1	1.0
1992	185	1	1.0
1983	613	1	1.0
2031	576	1	1.0
1490	719	1	1.0
2483	556	1	1.0
1771	476	1	1.0
1863	355	1	1.0
1742	581	1	1.0
